loss,u0_tank_oxidizer_mass,valve_flow_capacity_factor,injector_orifice_area,u0_fuel_grain_void_diameter,additional_fuel_grain_void_diameter,fuel_grain_length,nozzle_throat_diameter
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.1503408428801,1.9670222457663056,1.0819207986015125e-5,8.63868328432375e-6,0.040190318734032206,0.008973412606391083,0.24551661081436246,0.018187284047500536
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
0.10372765229060793,2.0012141737982345,5.843798583256262e-6,1.2012937585294745e-5,0.03559920572626204,0.00940858667716363,0.4922492060124931,0.018283582355762197
